"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"wpierw";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wpijaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wpinaä‡";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wpis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wpisaä‡";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wpisywaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wpĺ‚ata";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wpĺ‚ynä…ä‡";0;1;1;2;2;0;0;0;2;0;1;0;0;0;1;1;0;0;0;1
"wpĺ‚yw";0;0;1;2;0;0;0;0;11;0;0;0;0;1;6;1;0;0;1;7
"wpĺ‚ywaä‡";0;1;0;0;2;0;0;0;1;1;1;0;0;0;10;0;0;0;0;1
"wpĺ‚ywowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"wplataä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wpoiä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"wpoĺ›răłd";1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"wprawdzie";0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;3
"wprawiä‡";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
"wprawny";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wprogramowany";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wprost";0;0;0;0;1;1;0;0;1;0;0;2;1;1;1;1;0;0;0;1
"wprowadzaä‡";0;0;3;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1
"wprowadziä‡";0;0;2;6;1;3;0;1;1;1;0;1;0;0;1;0;0;1;3;0
"wprzăłd";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
"wprzăłdy";0;0;0;0;0;0;0;3;0;0;0;4;2;0;0;0;0;0;0;0
"wpuĺ›ciä‡";0;0;3;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
"wpuszczaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wracaä‡";0;2;0;0;0;1;0;7;0;0;2;8;11;0;6;1;4;3;0;2
"wracajä…c";0;0;1;1;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0
"wrak";0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrăłbel";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wrăłbelek";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"wrăłciä‡";4;2;1;1;1;0;6;3;4;0;3;2;14;14;10;4;1;6;6;4
"wrăłciwszy";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wrăłg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1
"wraĺľenie";0;0;0;4;1;0;3;0;7;0;0;5;0;0;5;2;5;2;1;2
"wrăłĺľä…c";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wrăłĺľba";0;1;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0
"wrăłĺľbit";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wrăłĺľbita";0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0
"wraĺľliwoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wraĺľliwy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;1
"wrăłĺľyä‡";0;0;1;0;0;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0
"wrä™b";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrä™cz";0;0;0;0;1;0;0;0;5;3;0;0;3;3;4;0;0;0;1;0
"wrä™czajä…c";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrä™czyä‡";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"wraz";8;1;0;5;0;0;0;2;5;0;4;2;3;4;8;1;1;3;2;1
"wraziä‡";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wre";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wreszcie";1;5;4;3;7;5;2;1;0;4;6;0;1;2;10;0;2;1;0;5
"wrocĺ‚aw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wrodziä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"wrogi";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;3
"wrona";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrony";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrota";0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;1;0
"wryä‡";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wrychle";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrzä…ca";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"wrzaĺ‚";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wrzaĺ‚o";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wrzăłd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0
"wrzask";0;0;0;0;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0
"wrzasnä…ä‡";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0
"wrzawa";0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0
"wrzeä‡";1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
"wrzeciono";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wrzeĺ›nia";1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"wrzeszczä…c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wrzeszczeä‡";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"wrzucaä‡";0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
"wrzuciä‡";0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wsadzaä‡";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wsadzajä…c";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wsadziä‡";2;0;1;0;0;0;1;1;0;0;1;0;0;0;0;2;0;0;1;0
"wschăłd";1;3;0;0;0;0;0;0;0;0;0;2;1;4;6;0;0;0;0;1
"wschodni";0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"wschodziä‡";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wsiä…ĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wsiadaä‡";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1
"wsiok";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wskaĺşnik";0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0
"wskazaä‡";1;2;2;1;0;2;0;0;2;0;0;2;0;1;3;2;2;0;0;0
"wskazăłwka";0;0;0;0;0;0;1;0;1;1;0;0;0;1;8;0;1;0;0;2
"wskazanie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0
"wskazujä…c";0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
"wskazywaä‡";0;0;0;0;1;1;0;0;4;0;0;0;0;0;17;3;1;2;2;0
"wskoczyä‡";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wskroĺ›";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"wskrzesiä‡";0;0;4;4;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wskrzeszaä‡";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wskrzeszenie";0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wskutek";0;0;1;1;1;2;0;0;0;0;0;0;0;0;5;0;2;0;0;0
"wsĺ‚awiä‡";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wsĺ‚awiwszy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wsĺ‚uchany";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspăłĺ‚czesnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wspăłĺ‚czesny";0;0;0;0;0;0;0;0;1;2;1;0;0;3;10;0;0;0;0;3
"wspăłĺ‚czucie";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1;0
"wspăłĺ‚dziaĺ‚aä‡";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wspăłĺ‚ĺľyä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
"wspăłĺ‚obywatel";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"wspăłĺ‚plemieniec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wspăłĺ‚praca";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"wspăłĺ‚pracowaä‡";0;0;0;0;2;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0
"wspăłĺ‚pracownica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"wspăłĺ‚pracownik";0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0
"wspăłĺ‚rzä™dna";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"wspăłĺ‚rzä™dny";0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0
"wspăłĺ‚towarzysz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wspăłĺ‚towarzyszka";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wspăłĺ‚udziaĺ‚";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspăłĺ‚winny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wspăłĺ‚zaleĺľnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wspăłĺ‚zaleĺľny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wspăłlny";0;0;1;0;1;0;0;0;5;0;1;1;0;2;7;2;11;0;2;1
"wspaniaĺ‚oĺ›ä‡";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
"wspaniaĺ‚y";0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;0;0;0;0;0
"wsparcia";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
"wsparcie";0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"wsparciu";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wsparĺ‚a";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wsparĺ‚y";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wsparta";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wspiä…ä‡";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
"wspieraä‡";0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1
"wspierajä…c";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wspinaä‡";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wspinacz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"wspomagaä‡";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0
"wspomăłc";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wspominaä‡";1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;3
"wspominajä…c";0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
"wspomnieä‡";0;0;0;0;0;1;0;2;2;0;0;1;0;1;9;0;1;0;0;0
"wspomnieĺ„";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"wspomnienia";0;0;0;0;1;0;0;0;1;0;0;2;0;0;2;1;0;0;1;5
"wspomnieniach";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"wspomnienie";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0
"wspomnieniem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wspornik";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"wstä…ĺľka";0;0;8;12;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wstä…piä‡";1;0;0;0;1;0;0;1;0;0;2;0;3;0;0;0;0;0;1;4
"wstaä‡";1;0;0;2;4;1;2;3;0;0;1;0;0;0;2;3;0;2;0;0
"wstajä…c";0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wstä™ga";0;0;10;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0
"wstä™p";0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0
"wstä™pny";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"wstä™powaä‡";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1
"wstawaä‡";1;0;0;0;1;0;0;4;0;2;1;0;0;0;2;0;0;1;0;0
"wstawiajä…c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wstecz";0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0
"wsträ™t";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0
"wstrzä…s";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"wstrzä…saä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wstrzä…sĺ‚";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wstrzä…snä…ä‡";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wstrzemiä™ĺşliwoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wstrzykujä…c";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wstrzymaä‡";1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;2;1;0
"wstrzymywaä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0
"wstukaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"wstyd";0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;2;0;0;0
"wstydaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wstydliwoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wstydliwy";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wstydzä…c";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wstydziä‡";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"wsunä…ä‡";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wsunä…wszy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wsuwaä‡";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"wsuwajä…c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"wsza";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"wszak";0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;1
"wszakĺľe";0;0;3;5;1;3;0;3;0;0;0;1;0;0;0;0;1;0;0;0
"wszakĺľem";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wszä™dzie";0;0;0;1;0;0;0;0;11;0;0;0;0;1;5;0;0;0;1;1
"wszczä…ä‡";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"wszczepiä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wszech";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"wszechczasăłw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wszechĺ›wiat";0;0;1;0;0;0;0;0;50;0;0;0;0;0;4;1;2;0;0;0
"wszechĺ›wiata";0;0;2;0;0;0;0;0;40;0;0;0;0;3;1;0;13;0;0;0
"wszechĺ›wiatem";0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0
"wszechĺ›wiecie";0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;4;0;0;0
"wszechmocny";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wszechnatura";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wszechnatury";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wszechobecny";0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
"wszechogarniajä…cy";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wszechrzecz";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0
"wszechstronny";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wszechwĺ‚adny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wszedĺ‚szy";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"wszelaki";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0
"wszelki";0;1;1;4;0;0;0;1;2;0;0;3;0;0;3;0;18;0;0;2
"wszyä‡ko";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wszyscy";3;2;5;12;4;1;5;3;1;3;8;4;10;1;11;4;4;2;8;1
"wszystek";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wszystkich";2;2;4;0;4;1;3;13;10;2;1;5;2;6;9;3;14;5;7;4
"wszystkie";2;3;4;1;1;3;7;9;13;7;3;5;3;14;18;3;5;2;6;1
"wszystkiego";1;1;0;0;0;0;0;1;6;3;0;1;0;2;3;0;7;1;0;0
"wszystkim";1;2;1;1;1;1;0;2;7;1;1;4;2;6;5;0;16;1;2;6
"wszystkimi";0;0;0;1;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0
"wszytka";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wtajemniczyä‡";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wtăłr";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wtăłrny";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0
"wtăłrujä…c";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wtăłry";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"wtargnä…ä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"wtedy";0;1;5;10;4;2;0;1;16;3;7;11;3;6;13;1;5;2;6;12
"wtem";0;3;0;0;0;0;0;4;0;0;1;3;2;0;0;0;0;0;0;0
"wtenczas";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"wtĺ‚oczyä‡";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wtoczyä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wtomiast";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wtorek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"wträ…caä‡";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wträ…ciä‡";0;6;0;7;1;1;1;3;0;0;5;2;0;0;1;1;0;0;0;0
"wträ™t";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wtykowy";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wuja";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wujek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wujenka";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"wujna";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wujostwa";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wulgarny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"wulkan";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wwvb";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wwwmagcompl";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wwwolesiejukpl";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyä‡";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wyä‡wiczyä‡";0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"wyabstrahowaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wybaczalny";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybaczyä‡";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wybadaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wybaĺ‚uszajä…c";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybăłr";0;1;1;0;3;0;1;0;1;0;1;0;0;1;1;0;3;0;1;0
"wybawiaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wybeĺ‚kotaä‡";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybiä‡";0;0;0;1;0;0;0;0;0;0;3;2;0;0;0;0;1;0;0;0
"wybieg";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
"wybiegaä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wybiegajä…c";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"wybiegĺ‚";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wybiegĺ‚a";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybiegli";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybielaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wybieraä‡";1;0;1;0;0;0;1;1;0;0;0;0;0;2;2;0;0;1;0;0
"wybierajä…c";0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"wybijaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"wybita";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybitniejszy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wybitny";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
"wybitym";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wyblakĺ‚y";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyboisty";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wyborny";0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0
"wybory";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"wybraä‡";0;1;1;1;1;0;0;0;3;0;0;0;4;3;10;1;1;1;2;2
"wybredny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wybrzä™czaĺ‚";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybrzä™czaĺ‚a";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybrzeĺľe";0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1
"wybrzuszenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wybuch";0;0;0;1;0;0;2;0;11;1;0;3;0;0;2;0;0;1;0;0
"wybuchaä‡";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"wybuchnä…ä‡";0;0;0;1;1;0;2;0;0;1;1;3;0;0;0;0;0;0;0;0
"wybuchowy";0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybudowaä‡";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"wybudzajä…c";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wybujaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wybujaĺ‚y";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
