"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"inaczej";0;1;1;4;0;0;0;1;8;0;2;5;3;4;5;1;1;0;1;3
"indziej";0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;1;0;0;0;0
"informacja";0;0;2;7;7;2;0;0;14;1;0;0;0;1;12;1;0;1;1;1
"informacyjny";0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"interes";0;0;2;6;0;0;0;0;0;0;5;1;0;1;0;1;0;0;0;6
"interesować";0;0;3;6;4;0;0;0;1;0;1;0;0;0;1;0;0;0;1;4
"interesujący";0;0;1;3;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"iść";1;4;0;0;1;0;1;0;0;0;0;2;0;0;0;0;2;2;1;0
"iście";1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"istnieć";0;2;2;0;4;4;0;0;30;1;2;0;0;14;19;1;11;0;1;2
"istnienie";0;0;0;1;1;0;0;0;10;0;0;0;0;1;4;1;4;0;0;0
"istocie";0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;2;0;0;1
"istota";0;0;0;0;2;2;0;0;9;3;0;4;0;1;1;0;15;3;1;1
"istotny";0;1;3;2;4;2;0;0;5;0;0;2;0;1;4;0;5;0;0;0
"jadło";2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0
"jądro";0;0;3;2;6;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0
"jajko";0;0;0;0;0;0;0;0;0;9;0;0;0;1;4;0;0;0;1;0
"jakaś";3;0;2;1;0;2;3;0;3;1;1;5;0;1;3;0;0;0;3;0
"jakąś";0;0;0;0;0;0;0;0;7;0;1;3;0;0;1;0;4;1;2;2
"jakichś";0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;2
"jakiegokolwiek";0;0;0;0;0;0;0;0;1;2;0;0;0;1;1;0;0;0;0;0
"jakiegoś";0;0;0;1;2;0;0;0;4;1;1;0;1;1;4;0;8;0;0;1
"jakiejś";1;0;1;0;1;0;0;0;4;0;2;1;0;0;1;0;3;1;1;0
"jakimś";0;0;1;1;1;0;0;0;7;1;0;1;0;0;2;0;4;1;2;1
"jakkolwiek";0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;3;0;0;0
"jakoś";0;0;0;1;1;0;1;0;2;0;0;2;0;0;2;0;5;0;0;0
"jakże";5;0;0;0;0;1;0;0;0;0;0;7;1;1;0;0;7;0;0;0
"james";0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;1;0;0
"jarzyć";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0
"jasna";0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0
"jasne";0;0;0;1;2;1;0;0;3;1;1;0;0;1;3;2;4;0;3;0
"jasno";0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0
"jasny";1;0;0;1;0;0;0;0;0;0;0;1;0;1;4;0;1;0;0;1
"jazda";0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;1;1;0;3
"jechać";1;1;0;0;0;0;1;1;0;4;3;5;2;0;1;0;0;0;0;0
"jednać";1;0;2;0;0;1;0;1;14;0;0;5;0;2;8;2;3;1;3;0
"jednakże";0;0;0;0;0;0;0;1;1;0;2;0;0;1;1;0;0;0;0;0
"jedne";0;0;0;0;0;0;0;0;2;0;1;0;1;0;1;0;1;0;1;0
"jednia";0;3;0;0;0;0;0;0;0;0;3;1;2;1;0;0;1;0;0;0
"jednoczesny";0;2;1;0;3;0;0;0;9;0;2;2;0;3;9;0;0;0;0;0
"jedność";0;2;1;5;6;3;0;0;0;0;0;0;0;1;0;0;0;0;0;2
"jednostajny";0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"jednostka";0;0;5;9;0;14;0;0;0;1;0;0;0;12;6;3;1;0;2;0
"jedzenie";0;1;0;0;0;0;0;0;1;0;0;0;0;0;5;3;3;1;3;0
"jęk";0;1;0;0;0;1;4;5;0;0;0;0;0;0;0;1;0;0;0;0
"jeść";7;1;0;0;0;0;0;1;0;0;1;1;0;0;7;0;1;0;0;0
"jesteś";0;13;1;1;3;1;0;3;0;0;1;6;0;0;1;6;10;0;5;0
"jesteście";0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0
"jesteśmy";0;0;0;1;8;2;2;1;28;2;0;0;0;2;6;3;3;3;0;0
"jeździć";2;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"jezioro";0;3;0;0;0;0;1;0;0;0;0;0;0;1;11;0;0;1;0;1
"język";1;2;1;4;1;0;1;6;3;0;0;0;3;8;2;1;0;1;0;6
"jones";0;0;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"jowisza";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;7;1;0
"jutro";2;0;0;0;0;0;0;0;0;1;4;0;2;0;6;1;4;0;0;0
"kabina";0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;6;3;0
"kącik";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0
"kadłub";0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;2;0
"kajuta";0;0;8;1;10;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0
"kambuza";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;6;1;0
"kamień";4;3;2;0;0;0;1;1;0;0;3;2;0;6;2;1;1;0;2;0
"kanał";0;23;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;3;0
"kandydat";0;0;1;0;3;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1
"kapelusz";1;0;0;0;0;0;0;0;0;0;2;12;0;0;1;1;0;0;0;0
"kąpiel";0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3;0;0;0
"kapitan";0;0;5;2;6;2;0;0;0;0;0;0;0;0;0;22;0;1;4;0
"kapitana";0;0;2;5;2;3;0;0;0;0;0;0;0;0;1;6;0;1;1;0
"kapitania";0;0;2;1;7;5;0;0;0;0;0;0;0;0;0;2;0;2;2;0
"kapitański";0;0;2;0;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"kara";0;1;0;0;0;0;0;1;0;1;0;0;4;0;0;0;0;0;0;0
"kariera";0;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0
"kark";3;4;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0
"karmić";0;1;0;0;0;0;0;0;0;1;0;0;1;0;4;0;0;0;0;0
"karta";0;0;2;3;3;2;2;0;2;0;0;0;0;0;1;0;0;0;3;0
"kartka";0;0;0;2;0;0;0;0;8;5;1;0;0;0;1;0;0;0;0;0
"kąt";6;1;1;1;1;1;1;0;2;3;2;0;0;13;0;0;0;0;2;0
"kawa";0;0;2;0;0;0;0;0;0;0;6;0;0;0;4;2;0;8;0;0
"kawałek";0;1;0;0;0;0;1;0;3;0;1;0;0;4;0;2;0;1;1;0
"kazać";3;1;0;0;1;0;0;4;1;0;4;3;1;0;0;1;2;2;1;0
"kiedykolwiek";0;0;0;0;1;1;0;0;1;2;1;0;0;0;2;0;1;0;2;0
"kiedyś";0;1;1;0;0;3;3;2;5;1;0;9;1;2;7;2;1;0;3;0
"kierować";0;4;0;0;0;0;0;0;0;0;1;1;0;0;6;1;6;0;3;2
"kierunek";0;1;2;3;4;2;0;0;17;6;1;4;0;1;2;0;3;4;0;3
"kieszeń";1;0;1;0;1;0;2;0;0;0;2;0;0;0;0;1;0;2;1;1
"kilkadziesiąt";0;2;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0
"kilkanaście";0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;2;0
"kilkaset";0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;2;0;0
"kilkoma";0;2;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;1;0;0
"kilometr";0;1;1;0;0;0;0;0;20;4;0;0;0;4;11;10;0;6;8;1
"kim";1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0
"kimś";0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0
"kiwnąć";0;0;0;2;6;6;1;0;0;0;0;1;0;0;0;2;0;3;1;0
"kład";0;0;1;0;0;0;0;6;0;0;1;0;1;0;0;0;0;0;0;0
"kładąc";1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"kłaść";1;0;0;0;0;1;0;0;0;0;2;0;0;0;7;0;0;0;0;0
"klasy";0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0
"klatka";0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0
"klęska";0;0;0;0;0;0;0;5;0;0;1;0;1;0;0;0;0;0;0;1
"klimat";0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;2
"kłopot";0;0;0;1;0;1;0;2;0;0;0;0;0;0;3;0;0;1;1;0
"kłos";0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0
"klucz";0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;2;0;0;0;0
"kluczowy";0;0;0;0;0;2;0;0;4;0;0;0;0;0;6;0;0;0;1;0
"koalicja";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
"kobiecy";0;2;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0
"kobieta";8;2;0;1;0;0;2;2;0;0;3;28;2;0;2;1;1;7;5;0
"kochać";0;0;0;0;0;0;1;0;0;0;0;4;1;1;0;0;5;1;1;0
"kod";0;0;1;5;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0
"kogo";1;0;0;0;0;0;0;2;0;0;1;0;3;0;0;0;2;1;0;0
"kogoś";0;0;0;0;0;0;2;0;1;0;1;1;0;0;1;0;2;2;4;0
"kojarzyć";0;0;0;1;0;0;0;0;4;0;0;0;0;2;1;1;0;0;0;0
"kolacja";1;0;0;0;0;0;2;0;0;0;0;0;0;0;2;4;0;0;0;0
"kolano";3;0;0;1;0;0;0;5;0;0;1;1;0;0;0;0;0;5;0;0
"kolega";0;0;0;1;0;0;0;0;1;0;5;0;0;1;5;0;0;2;0;1
"kolej";0;0;1;0;0;0;0;0;6;0;1;2;0;5;8;0;2;1;0;4
"kolejny";0;0;5;4;8;5;2;0;17;8;0;0;0;3;26;5;0;5;3;0
"kółko";1;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
"koło";2;1;0;0;1;0;0;0;0;0;1;2;1;9;4;0;2;0;2;2
"kolor";0;6;1;1;1;0;1;0;23;0;0;1;0;0;2;0;0;1;1;0
"kombinezon";0;0;2;2;2;2;0;0;2;0;0;0;0;0;0;2;0;3;0;0
"komórkowy";0;0;0;1;1;0;0;0;0;0;0;0;0;1;18;0;0;0;0;0
"kompletny";0;0;3;2;3;3;0;0;0;1;0;0;0;1;4;0;0;0;0;0
"komputer";0;0;5;1;0;0;0;0;1;1;0;0;0;0;10;2;0;2;0;0
"komputerowiec";0;0;2;6;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"komputerowy";0;0;7;2;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"komunikacja";0;0;0;1;2;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
"komunikat";0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"komuś";0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0
"koń";9;2;0;0;0;0;0;5;0;0;3;5;0;0;0;1;1;0;0;3
"koncepcja";0;0;0;2;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
"końcówka";0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"kończyć";0;0;3;0;0;2;2;0;4;1;1;0;0;0;6;0;0;0;0;2
"konieczność";0;1;1;0;2;0;0;0;0;0;0;1;0;4;1;1;1;1;0;0
"konieczny";0;0;4;1;2;2;0;1;2;1;0;0;0;0;1;0;9;3;0;0
"konkretny";0;0;1;4;1;0;0;0;6;0;0;0;0;4;3;0;0;0;0;0
"konsekwencja";0;0;0;0;0;1;0;0;3;5;0;0;0;1;6;0;0;0;0;0
"konsola";0;0;6;2;1;21;0;0;0;0;0;0;0;0;0;1;0;2;1;0
"konstrukcja";0;0;0;0;1;4;1;0;2;0;0;0;0;6;2;0;0;0;1;0
"kontakt";0;0;2;1;6;3;0;0;1;0;0;0;0;0;8;1;0;2;0;0
"kontaktowy";0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"kontrakt";0;0;3;1;3;0;1;0;0;0;0;0;0;0;0;5;0;0;3;0
"kontrola";0;0;4;37;4;0;1;0;0;0;0;0;0;0;4;3;0;2;1;0
"kontrolka";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;0
"kontrolny";0;0;3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0
"kontrolować";0;0;0;1;2;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0
"kontynuować";0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1
"kopać";4;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
"koperta";0;0;0;2;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0
"kopia";0;0;2;0;4;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
"korporacja";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;4;0;2;1;0
"korpus";0;7;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;0
"korytarz";0;2;0;0;1;1;2;0;0;0;0;0;0;1;1;3;0;7;0;0
"korzeń";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
"korzyść";0;0;0;0;0;0;0;1;0;0;1;1;0;0;2;0;4;0;1;0
"korzystać";0;0;2;0;0;1;1;0;0;1;0;1;0;3;11;0;4;1;2;2
"korzystając";0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;0;0;0;2;0
"kości";1;1;0;0;0;0;1;0;0;0;0;1;1;2;0;1;0;0;1;0
"kościół";4;0;0;0;0;0;0;1;0;0;1;8;0;0;0;0;0;0;0;0
"kosmiczny";0;0;3;2;1;2;0;0;34;2;0;0;0;0;5;2;0;8;2;0
"kosmos";0;0;1;0;0;1;0;0;81;0;0;0;0;0;2;1;0;1;2;0
"kostka";0;0;0;1;0;0;0;0;0;1;0;1;0;2;2;1;0;0;0;0
"kosz";2;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0
"kosztować";0;0;2;2;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1
"kosztowny";0;3;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0
"koszula";1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;2;0
"kraina";0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
"kraj";0;12;0;0;0;0;0;1;2;0;0;0;2;0;8;0;0;0;0;6
"krajobraz";0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1
"krążownik";0;0;1;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"krążyć";0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"kręcić";1;0;1;0;1;0;0;0;0;2;2;0;2;0;2;0;1;1;0;0
"kres";0;0;0;1;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;0
"krew";6;1;0;3;0;0;0;2;0;0;1;1;1;0;5;3;5;2;1;0
"krok";2;1;3;0;3;3;1;3;0;0;0;8;5;2;1;1;0;1;0;1
"kroki";0;4;1;0;0;0;1;3;0;0;0;5;2;5;1;0;0;0;0;0
"król";0;5;0;0;0;2;0;44;0;0;0;0;1;1;0;0;0;0;0;6
"królewski";0;4;0;0;0;0;0;1;0;1;0;0;0;1;4;1;1;0;0;1
"kropla";0;0;0;0;0;0;0;0;1;0;3;1;0;1;0;0;1;1;0;0
"krople";0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
"krótszy";0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;1;0;1;0
"krwawy";3;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;1
"kryć";0;3;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;2;0;0
"kryształ";0;0;1;3;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
"krzesło";0;0;1;3;3;0;0;0;0;0;5;4;1;0;1;5;0;0;3;0
"krzyczeć";1;0;0;1;0;0;0;2;1;0;0;1;0;0;1;1;0;2;1;0
"krzyk";4;2;0;1;0;0;3;1;0;0;1;3;1;0;1;1;0;1;0;0
"krzyknąć";4;2;0;3;0;4;4;0;0;0;3;6;0;0;0;2;0;7;4;0
"krzywda";1;0;0;0;1;0;1;3;0;0;1;0;2;0;0;0;4;0;0;0
"krzywizna";0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;2;0
"krzyż";1;0;0;4;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
"kseno";0;0;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"książę";0;12;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"książka";1;0;1;0;0;0;0;0;3;16;0;1;0;0;13;0;3;0;0;5
"księcia";0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
"księga";0;0;1;0;0;0;0;1;0;0;3;0;0;1;0;0;6;0;0;5
"księżyc";0;1;0;0;0;0;2;0;14;2;0;0;0;0;0;3;0;8;2;0
"kształt";0;2;0;0;0;1;0;4;10;0;0;4;2;20;2;0;0;0;1;0
"ktokolwiek";0;0;0;1;0;1;2;0;0;0;0;0;0;1;0;1;0;0;2;0
"któż";0;1;0;0;0;0;0;2;0;0;1;3;3;0;0;0;0;0;0;1
"kula";0;0;0;0;0;0;0;0;1;1;0;0;0;9;1;0;0;0;0;0
"kulić";0;0;0;0;0;0;0;0;3;0;0;0;0;8;0;1;0;1;1;0
"kultura";0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;0;0;0;0;3
"kupić";1;0;3;0;0;0;0;0;0;0;3;1;2;0;1;1;0;0;1;0
"kupować";1;0;2;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0
"kurs";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;1;0;0
"kurz";2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"kwadrans";0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;0
"kwadratowy";0;1;0;0;1;0;0;0;2;0;0;0;0;6;2;1;1;0;0;0
"kwantowy";0;0;0;1;0;0;0;0;28;6;0;0;0;0;1;0;0;0;0;0
"kwatera";0;0;9;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1;2;0
"kwestia";0;0;1;1;0;0;1;0;3;3;0;0;0;1;9;0;0;0;0;1
"kwiat";1;1;0;0;0;0;0;2;0;0;0;12;0;0;3;1;0;1;0;0
"kwitnąć";0;1;0;0;0;0;0;0;0;0;1;2;1;0;1;1;0;0;0;0
"laboratorium";0;0;0;0;0;0;0;0;0;0;1;0;0;1;20;2;0;1;0;0
"lać";0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;1;0;0;0
"łączyć";0;1;2;0;0;2;1;0;4;0;0;1;0;6;3;0;3;0;0;1
"lada";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2
"ładny";0;1;0;0;0;0;1;1;2;0;0;2;1;0;0;1;0;3;3;0
"łagodność";0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;4;0;0;0
"łagodny";1;3;0;1;0;0;2;0;0;0;0;6;1;0;0;2;5;0;2;0
"łamać";1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0
"lampy";0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;0;0;1;0
"laser";0;0;3;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;1;0
"łaskawy";0;1;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0
"lata";0;2;0;1;0;0;1;0;2;1;1;0;4;0;12;1;1;1;9;1
"latać";0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;3;0
"latach";0;0;0;0;0;0;0;0;3;2;1;0;1;1;3;0;1;0;0;1
"lato";3;0;0;0;0;0;0;1;0;0;1;0;0;1;4;0;0;0;0;0
"łatwiej";0;0;0;0;0;0;0;0;2;1;0;0;0;1;3;1;1;2;1;2
"łatwy";0;0;0;0;1;0;2;0;6;3;0;0;0;0;5;0;3;2;2;1
"ławka";1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
"łazienka";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0
"łeb";7;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"lecie";2;1;0;0;0;0;2;2;1;1;4;0;1;0;0;0;0;1;1;0
"lecieć";6;0;1;1;1;5;5;1;6;1;0;4;0;0;3;2;0;3;8;0
"led";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0
"ledwie";0;3;0;1;0;0;0;2;0;0;1;1;0;2;0;3;0;2;1;1
"ledwo";0;0;2;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"legalny";0;0;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0
"legenda";0;0;2;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"lek";0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0
"lęk";0;0;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"lekarz";0;1;1;1;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0
"lekki";1;0;3;5;13;3;1;1;0;1;0;3;0;1;0;4;0;3;1;0
"lepszy";0;0;0;0;4;0;0;1;1;2;1;0;1;0;3;0;5;0;3;3
"letni";0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;1;0;0;0;0
"lewo";0;0;0;1;0;0;2;0;3;1;1;0;0;0;0;0;0;0;0;0
"lewy";0;4;0;0;0;1;0;0;0;2;3;0;1;3;2;1;0;5;0;1
"leża";0;1;0;0;0;0;0;0;6;1;1;1;1;2;1;0;1;0;0;1
"leżący";2;1;3;5;2;1;0;0;1;1;1;0;0;1;2;0;1;1;1;0
"leżeć";7;1;2;0;0;1;3;0;1;0;1;3;1;0;3;0;0;1;0;0
"licząc";0;0;1;3;0;3;0;0;0;0;0;0;0;1;0;1;0;0;2;2
"liczny";0;2;1;0;1;0;0;1;1;0;0;1;1;5;9;0;1;0;1;0
"liczyć";0;1;1;0;1;0;0;0;2;0;0;1;1;12;9;0;0;0;5;3
"linia";0;2;1;6;0;0;1;0;23;0;2;2;0;5;3;0;0;10;1;0
"liść";1;0;0;0;0;0;0;3;1;0;2;1;0;1;2;1;0;3;0;0
"lista";0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;1;0;1;2
"litera";2;0;0;1;0;0;1;0;0;8;0;2;0;5;2;0;0;0;0;0
"lód";0;0;0;1;2;6;1;0;0;0;0;0;0;0;0;4;0;6;0;0
"łódź";0;0;0;0;0;0;0;3;0;1;0;0;5;0;1;1;0;0;0;0
"łokieć";0;0;0;0;0;0;1;0;0;1;2;0;0;4;0;1;0;0;0;0
"łono";0;0;0;0;0;0;0;1;0;0;0;1;0;0;4;0;0;0;0;3
"los";0;2;0;2;0;0;0;4;1;1;1;4;4;1;2;0;24;1;1;2
"lot";0;0;0;0;0;1;1;1;0;2;0;0;2;0;3;0;0;0;7;1
"lotu";0;0;2;0;0;1;0;0;0;1;0;0;2;0;3;2;0;0;3;0
"łoże";0;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;2;0;0;0
"łóżko";2;0;1;0;0;0;0;0;0;0;9;0;2;0;10;4;1;1;2;0
"lśnić";1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;3;0
"lubić";0;0;0;0;0;0;1;1;1;0;2;2;1;2;3;5;2;5;4;4
"lud";0;9;0;0;0;0;0;32;0;0;0;0;14;1;0;0;1;0;0;3
"ludzkość";0;0;5;5;4;0;2;0;2;0;0;0;0;2;1;3;0;2;1;1
"ludźmi";0;0;0;0;0;0;0;1;2;0;0;0;1;1;1;0;2;0;0;0
"łuk";2;1;0;0;0;0;0;6;0;0;0;1;0;0;0;1;0;1;1;1
"łup";0;0;1;0;0;0;0;4;0;0;0;0;1;0;1;0;0;0;0;0
"lustro";0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;3;1;0
"łysy";1;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"łza";2;1;0;0;0;0;0;4;0;3;2;4;4;0;0;2;0;0;0;1
"machając";0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
"machnąć";0;0;0;0;3;0;0;0;0;0;1;3;0;0;0;2;0;2;2;0
"macie";2;0;0;0;0;0;0;0;6;0;0;0;1;1;0;0;0;0;2;0
"macka";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"mądrość";0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0
"mądry";0;1;0;0;0;0;0;9;0;1;0;1;2;0;0;0;4;0;0;0
"magazyn";0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0
"magiczny";0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;1;0;0;1;0
"magnetyczny";0;0;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"mając";0;0;0;0;0;0;0;2;3;0;1;1;1;0;3;1;0;1;1;0
"mającą";0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"mające";0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0
"majątek";0;0;0;0;0;0;0;0;0;0;2;3;3;0;0;2;0;0;0;1
"mała";1;0;1;0;0;1;1;1;6;0;1;4;0;0;2;0;2;4;4;0
"małe";1;1;2;0;0;0;2;0;6;1;1;2;0;1;1;0;0;0;2;0
"małego";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;1;1;0
"maleńki";0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0
"malować";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4;1;0
"malutki";0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;1;0;0;0
"mama";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4;2;0
"mapa";0;0;3;4;0;2;1;0;6;0;0;0;0;0;0;1;0;0;0;0
"marcin";0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
