"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"pokład";0;0;0,00650052452701899;0,000463834419258724;0;0;0,000753235381702201;0;0,000441010206801455;0;0;0;0;0;0,000711479060757461;0,00651689997479549;0;0,00132857094963554;0,000441378328843861;0
"pokładowy";0;0;0,00192270150626358;0;0,00102393026343667;0;0;0;0;0;0;0;0;0;0;0;0;0,00183381279341119;0;0
"pokój";0;0;0,00240125470467474;0,000218066097103954;0;0;0,000354124431194456;0,000475871651413683;0,000103667785946;0,000995443208883508;0,00212353659480502;0,00239296954742788;0,00106419242593539;0;0,000267594564799255;0,000235680082194262;0;0,000416407622610566;0,00041501727996412;0
"pokolenie";0;0,00153237414399617;0;0;0;0;0,000753235381702201;0,000506098045515836;0;0,00070578115050046;0,0010037419095576;0;0;0,00141231634069163;0,000569183248605969;0,000501299998061192;0;0;0;0
"pokonać";0;0;0,000531989172051197;0,00106285836689808;0;0;0;0;0,00378959092451149;0;0;0;0;0;0,000326065268639345;0,000574354635126947;0,000369408090934087;0,000507394697765413;0;0
"pokonywać";0;0;0;0;0,000868659968158385;0;0;0;0,000387310774793555;0;0;0;0;0,00124034620453385;0,000249938438631578;0;0;0;0;0
"pokora";0;0;0;0;0,00102393026343667;0;0;0;0;0,00146127367547582;0;0;0,00156219497383916;0;0;0;0;0;0;0
"pokręcić";0,00150219101691746;0;0,000928646361002713;0,000463834419258724;0,00197819393174315;0,001259578937482;0;0;0;0,00070578115050046;0;0;0;0;0,000142295812151492;0;0;0;0,000441378328843861;0
"pokryć";0;0;0,000404637545994046;0;0,000861955176539506;0,00109766850256794;0;0;0,000192160649448716;0;0,000437358805408144;0,000316832533950784;0;0,000307693133932973;0,000248009277383219;0;0;0,000771861369142412;0;0
"pokrywa";0;0;0;0;0,000566619219165641;0,00216470677393486;0;0;0,000252639394967433;0;0;0;0;0,000404533432913931;0,000163032634319673;0,000574354635126947;0;0;0,000505700558540821;0
"pokrywać";0;0;0;0;0;0;0;0;0;0;0;0,00055005500550055;0;0,000534188034188034;0,000861141011840689;0,000758437618505878;0;0,00134003350083752;0;0
"pokusa";0;0,000897190144856013;0;0;0;0;0;0;0;0;0;0;0;0;0,000249938438631578;0,00088051880731413;0;0;0,00232580443561338;0
"pól";0,00395783197992164;0;0;0;0;0,00110620681033224;0;0;0;0;0;0,00127718817100515;0;0,00186051930680077;0;0;0;0;0;0
"pół";0,000353118395878563;0,00048028468063854;0,000218295882243158;0;0;0,000888263520837928;0,000708248862388912;0,000237935825706842;0,000103667785946;0,000995443208883508;0,000707845531601674;0;0;0;0,000401391847198883;0,00141408049316557;0;0,00229024192435811;0,000622525919946181;0
"połączenie";0;0;0,00283246282195832;0;0,000430977588269753;0,00329300550770381;0;0;0,000576481948346147;0;0;0;0;0,000307693133932973;0,000372013916074828;0;0,00056195272850978;0,00115779205371362;0,000769284202634424;0
"połączyć";0;0;0,000809275091988093;0,000404211611735105;0;0;0,000656412019057009;0;0,000384321298897431;0;0;0,000633665067901568;0;0,00123077253573189;0,000744027832149656;0;0,00028097636425489;0,000771861369142412;0;0
"polarny";0;0;0;0;0;0;0;0;0,000456541383513963;0,00146127367547582;0;0;0;0;0,00117845666056672;0;0;0;0;0
"polecać";0;0,00105756012139343;0;0;0;0;0;0;0,000456541383513963;0,00146127367547582;0;0;0;0;0;0;0;0;0;0
"polecenie";0;0,000671161357869477;0,00427072678579678;0;0,00129963755642814;0,0016550410616162;0;0;0;0;0;0;0;0;0;0,000658690024333032;0;0,000581898021496217;0;0
"polecić";0;0,000772797527047913;0;0;0;0,000952834683182468;0;0;0,000333611342785655;0;0;0;0;0;0;0,000758437618505878;0;0,000670016750418761;0;0
"polecieć";0;0;0;0;0;0,00248256159242431;0,00098972398527989;0;0,000289735712121135;0;0,000659440240761658;0;0;0;0;0;0;0,00116379604299243;0,00231982049304335;0
"polegać";0;0;0;0,00080842322347021;0;0;0;0;0,000960803247243578;0,000615057711396183;0;0;0;0,000923079401798918;0,000744027832149656;0,000436861241351934;0,00112390545701956;0;0,00153856840526885;0,000475641244196965
"półgłosem";0,00155509408759444;0;0;0;0;0;0;0;0;0;0,00103909096209803;0,000752740812476954;0;0;0;0;0;0;0;0
"policja";0;0,00105756012139343;0;0;0;0;0,00155952455508046;0;0;0;0;0;0;0;0;0,00103790883358597;0;0;0;0
"policjant";0;0;0;0;0;0;0;0;0;0,00146127367547582;0,00207818192419606;0;0;0;0;0;0;0,000916906396705597;0;0
"policzek";0;0;0;0,000609461611988143;0;0;0,00197944797055978;0;0;0;0,00131888048152332;0,00334399316808676;0;0;0;0,000658690024333032;0;0,000581898021496217;0;0
"policzyć";0;0;0;0;0;0;0;0;0;0,00123968398018546;0;0;0;0,000620173102266924;0,000249938438631578;0;0;0,000777865358421227;0;0
"polityczne";0;0;0;0,000960338804970599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000913844939621438;0,00113004359792164
"polityczny";0;0;0;0,000701754385964912;0;0;0;0;0;0,00106780565936999;0,000759301442672741;0;0;0;0;0;0;0;0,000667779632721202;0,00825763831544178
"polityk";0;0;0;0,000960338804970599;0;0;0;0;0;0;0,00415636384839211;0;0;0;0;0;0;0;0;0,00113004359792164
"polityka";0;0,000671161357869477;0;0,000609461611988143;0;0;0;0;0;0;0,00263776096304663;0;0;0;0;0,000658690024333032;0;0;0,00173986536978251;0,0014343233642991
"połknąć";0;0;0;0;0,000868659968158385;0;0;0,000888946437552589;0;0;0;0,000638594085502575;0;0;0;0;0,000566323925582283;0;0;0
"północ";0,000986912269412617;0,000671161357869477;0;0,000609461611988143;0;0;0,00098972398527989;0;0;0;0;0;0;0,00139179935429984;0,00224365846393913;0;0;0;0;0
"północny";0;0;0;0,00162942322448236;0;0;0;0;0;0;0;0;0;0,000620173102266924;0,00174956907042105;0;0;0;0;0,00191736424020426
"połowa";0,000707450282861665;0,000320739953074841;0,000437341938123123;0,000291254385458838;0;0,0001977310620671;0,000236488603577689;0;6,92306087204076e-05;0,00022158969529036;0,000157569285982856;0,000114146726974379;0;0,000554270164635208;0,000446757265101016;0,000629560105087362;0;0;0,000692883972084881;0,00085680738909753
"polować";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00058922833028336;0;0;0,000916906396705597;0;0,00113004359792164
"polowanie";0;0;0;0;0;0;0;0;0;0;0;0;0;0,000731027135193965;0;0;0;0;0,000913844939621438;0,00565021798960819
"położenie";0;0;0;0;0;0;0;0;0,00126319697483716;0,00161726980547758;0;0,000416549277455929;0;0,000404533432913931;0,000163032634319673;0;0,000738816181868175;0;0;0,00375203923904977
"położyć";0;0,000999802715900384;0;0,000302630342543882;0,000645339675458335;0;0,00147435295085481;0;0,00043160791138452;0;0;0,000711630755981902;0;0,000460735297142129;0,000464206930166881;0,000327074886708405;0;0;0,000863936370200399;0,00106832759238241
"półprzytomny";0;0;0,00096135075313179;0;0;0,00130393787239934;0;0;0;0;0;0;0;0;0,00029461416514168;0;0;0;0;0
"półtora";0;0;0;0;0;0;0,00132303595150277;0;0;0;0,00176304335223034;0,000638594085502575;0;0,000620173102266924;0;0;0;0;0;0
"polubić";0;0;0,003262280428363;0;0;0;0;0;0,000387310774793555;0;0,000881521676115172;0;0;0;0,000499876877263157;0;0;0;0;0
"południe";0,000751095508458729;0;0;0,000463834419258724;0;0;0,000753235381702201;0;0;0;0,0020074838191152;0;0;0,000706158170345813;0,00142295812151492;0;0;0;0,000441378328843861;0,000545800204330042
"południowy";0;0;0;0,0019206776099412;0;0;0;0;0,000456541383513963;0;0;0;0;0;0,00058922833028336;0;0;0;0;0
"pomagać";0,000860552939107817;0;0;0;0;0;0;0;0,000505278789934865;0,00242590470821638;0,000575008797581533;0;0;0;0,000815163171598363;0,000574354635126947;0;0;0;0,000625339873174962
"pomarszczyć";0,00155509408759444;0;0,00192270150626358;0;0;0;0;0;0;0;0;0,000752740812476954;0;0;0;0;0;0;0;0
"pomiar";0;0;0;0;0;0;0;0;0,00182616553405585;0;0;0;0;0,00292410854077586;0,00324075581655848;0;0;0;0;0
"pomiędzy";0;0;0,00105374077976818;0,00245614035087719;0,000748222970445193;0,00190566936636494;0;0,000765696784073507;0,00266889074228524;0,00106780565936999;0;0,00247524752475248;0;0,000534188034188034;0,000538213132400431;0;0;0;0;0
"pomieszczenie";0;0;0,000610103826542398;0,00121892322397629;0;0;0,00098972398527989;0;0;0;0;0;0;0;0,000373943077323188;0,00329345012166516;0;0;0,00173986536978251;0
"pomijając";0;0;0;0,000960338804970599;0;0;0;0;0,000456541383513963;0;0;0;0;0;0;0;0;0;0;0,00113004359792164
"pomimo";0;0,00178053028353176;0;0,00080842322347021;0,000861955176539506;0,00109766850256794;0;0;0,000192160649448716;0;0,00174943522163257;0,000950497601852352;0;0;0;0;0;0,000385930684571206;0,000384642101317212;0
"pomnik";0;0,000897190144856013;0;0;0;0;0,00132303595150277;0;0;0,00123968398018546;0;0;0;0,000620173102266924;0;0;0;0;0;0
"pomnożyć";0;0;0;0;0;0;0,00155952455508046;0;0;0;0;0;0;0,0021930814055819;0;0;0;0;0;0,00113004359792164
"pomóc";0,00196021926420469;0;0,000302949236477016;0,000907891027631647;0;0,00123272483504059;0,00147435295085481;0;0,00014386930379484;0;0,000327447409358415;0;0;0;0,000464206930166881;0,000327074886708405;0;0,00028894354313235;0,0011519151602672;0
"pomrzeć";0,00155509408759444;0;0;0;0;0;0;0;0;0;0;0,00150548162495391;0;0;0;0;0,00133510516788595;0;0;0
"pomylić";0;0;0;0;0,00204786052687333;0;0;0;0,000456541383513963;0;0;0;0;0;0,00029461416514168;0;0;0;0;0
"pomysł";0;0;0,000928646361002713;0,000463834419258724;0;0,001259578937482;0,0022597061451066;0;0,000441010206801455;0;0;0;0;0,00105923725551872;0;0;0,000322421486557893;0,000442856983211847;0;0
"pomyśleć";0;0;0,00212064465533911;0,00181578205526329;0,00129067935091667;0;0,000982901967236541;0;0,00115095443035872;0;0;0,000237210251993967;0;0,000230367648571064;0,000185682772066752;0,000654149773416811;0,001262189965244;0,0011557741725294;0;0
"pomyślny";0;0;0;0;0;0;0;0,000888946437552589;0;0;0;0,000638594085502575;0,00132530142402247;0;0;0;0,000566323925582283;0;0;0
"poniekąd";0;0;0;0;0,00102393026343667;0;0;0;0,000456541383513963;0;0;0;0;0;0;0;0,000667552583942977;0;0;0
"poniżej";0;0;0,00096135075313179;0;0;0;0;0;0,000456541383513963;0;0;0;0;0,00146205427038793;0;0;0;0;0;0
"ponowny";0;0;0,00140498770635757;0,00175438596491228;0,00224466891133558;0,00238208670795617;0;0;0;0,000533902829684997;0;0;0;0,000267094017094017;0,000861141011840689;0,00113765642775882;0;0,00100502512562814;0,000333889816360601;0
"ponury";0;0;0;0;0;0,00260787574479867;0;0;0;0;0;0,000752740812476954;0,00156219497383916;0;0;0;0;0;0;0
"popadać";0;0;0,00096135075313179;0;0;0;0;0;0;0;0;0,000752740812476954;0;0;0;0;0,000667552583942977;0;0;0
"popatrzeć";0;0;0;0;0;0;0;0;0,000913082767027925;0;0;0,00150548162495391;0;0,000731027135193965;0;0;0;0;0;0
"popatrzyć";0,000490054816051173;0;0,000302949236477016;0,000302630342543882;0,000322669837729168;0;0,000491450983618271;0;0,00028773860758968;0;0;0;0;0,000691102945713193;0;0,000327074886708405;0,001262189965244;0,00144471771566175;0,000575957580133599;0
"popełnić";0;0;0;0;0;0;0;0,000765696784073507;0;0;0;0;0;0,000534188034188034;0,000215285252960172;0;0,0024390243902439;0;0,0013355592654424;0
"popielaty";0,00155509408759444;0;0;0;0;0;0;0;0;0;0,00103909096209803;0;0;0;0;0;0;0;0,000913844939621438;0
"popłynąć";0;0;0,00096135075313179;0;0;0,00130393787239934;0;0;0;0;0;0;0,00312438994767832;0;0;0;0;0;0;0
"poprawiać";0;0,00105756012139343;0;0;0;0;0;0;0;0;0,00103909096209803;0;0;0;0;0,00103790883358597;0;0;0;0
"poprawić";0;0;0;0,0019206776099412;0;0;0;0;0;0;0,00207818192419606;0;0;0;0,00058922833028336;0;0;0;0;0
"poprawka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00029461416514168;0;0,000667552583942977;0,000916906396705597;0;0
"poprawny";0;0;0;0;0;0,000827520530808102;0;0;0,000579471424242271;0,00092737084579082;0;0;0;0,000463933118099948;0,00149577230929275;0;0;0,000581898021496217;0;0
"poprosić";0;0,000772797527047913;0,000702493853178785;0;0;0;0;0;0;0;0;0;0;0;0,00107642626480086;0;0;0,00134003350083752;0,00400667779632721;0
"poprowadzić";0;0;0;0,000960338804970599;0;0;0;0;0;0;0;0;0;0,0021930814055819;0;0,00103790883358597;0;0;0;0
"poprzedni";0;0;0,000809275091988093;0;0;0;0;0;0,000768642597794862;0,00184517313418855;0,000437358805408144;0;0;0,00123077253573189;0,000992037109532874;0,000873722482703868;0;0,000385930684571206;0,00153856840526885;0
"poprzedzić";0;0;0,000815570107090749;0,00081471161224118;0;0;0;0;0;0;0,000881521676115172;0;0;0;0;0,00088051880731413;0;0;0;0
"poprzez";0;0;0;0;0;0,000952834683182468;0;0;0,000667222685571309;0,00213561131873999;0;0;0;0,000534188034188034;0,000215285252960172;0;0;0;0;0
"populacja";0;0;0;0;0;0;0;0;0,00077462154958711;0,00247936796037092;0;0;0;0;0,000499876877263157;0,00176103761462826;0;0;0;0
"popularny";0;0;0;0;0,000748222970445193;0;0;0;0;0,00213561131873999;0;0;0;0,000534188034188034;0;0,000758437618505878;0;0;0;0,000825763831544178
"popychać";0;0;0;0;0;0;0;0;0,000913082767027925;0;0;0;0;0;0,00117845666056672;0;0,000667552583942977;0;0;0
"pora";0;0,00024014234031927;0;0;0,000232505939673128;0,000296087840279309;0,000354124431194456;0,000951743302827366;0,000103667785946;0;0,000471897021067783;0,000170926396244849;0,000354730808645131;0,000497987481367204;0,00307733749519144;0;0,000757912654568622;0;0;0,000256601311621086
"poradzić";0,00395783197992164;0;0;0;0;0;0;0;0;0;0;0,000638594085502575;0;0;0;0;0,000566323925582283;0;0,000775268145204461;0
"poranek";0;0;0;0;0;0;0;0;0,000387310774793555;0,00123968398018546;0;0;0;0;0,0022494459476842;0;0;0;0,000775268145204461;0
"porażka";0;0;0;0,000960338804970599;0,00102393026343667;0;0;0;0;0;0;0;0;0;0;0,00103790883358597;0;0;0;0
"porcja";0;0;0;0;0;0;0;0;0;0,00292254735095163;0;0;0;0;0,00058922833028336;0;0;0;0,00182768987924288;0
"porównać";0;0;0;0;0;0;0;0;0,000387310774793555;0,00123968398018546;0;0;0;0,000620173102266924;0,000499876877263157;0;0;0;0;0
"porównanie";0;0;0;0;0;0,000827520530808102;0;0;0;0,00092737084579082;0;0;0;0,000463933118099948;0,00130880077063116;0,000658690024333032;0;0;0;0,000717161682149548
"porównywać";0;0;0;0;0;0;0;0;0;0,00146127367547582;0;0;0;0;0,00029461416514168;0;0,00133510516788595;0;0;0
"porozmawiać";0;0;0;0;0;0;0,00155952455508046;0;0;0;0;0;0;0;0;0;0;0,000916906396705597;0,00182768987924288;0
"porozumieć";0;0;0;0,00182838483596443;0,00194945633464221;0,000827520530808102;0;0;0,000289735712121135;0;0;0;0;0;0,000373943077323188;0;0;0;0;0,000717161682149548
"porto";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000667552583942977;0,000916906396705597;0,00182768987924288;0
"poruszać";0,000353118395878563;0;0,000218295882243158;0;0,000465011879346255;0;0,000354124431194456;0;0,002177023504866;0,00364995843257286;0,000471897021067783;0;0;0,000165995827122401;0,000602087770798324;0,000471360164388525;0,000151582530913724;0,000208203811305283;0;0,000513202623242172
"poruszając";0;0;0;0;0;0;0;0;0,000456541383513963;0;0;0;0;0;0,00029461416514168;0,00103790883358597;0;0;0;0
"poruszyć";0;0;0;0;0,00149644594089039;0;0;0;0;0;0;0,00055005500550055;0;0;0,000215285252960172;0,000758437618505878;0,00048780487804878;0;0;0
"porwać";0;0,000585229201247975;0;0;0;0,00144313784928991;0;0,000579851903839877;0;0;0,000575008797581533;0,000416549277455929;0,00259344721374959;0;0;0;0,000369408090934087;0;0;0
"porządek";0;0;0;0;0;0;0;0;0,000289735712121135;0;0,000659440240761658;0,000955426619453359;0;0,000463933118099948;0,000373943077323188;0;0;0;0;0,000717161682149548
"porządny";0;0,00117045840249595;0;0;0;0;0,000863004656883053;0;0;0;0,0017250263927446;0,000416549277455929;0;0;0,000163032634319673;0,00114870927025389;0;0;0;0,000625339873174962
"porzucać";0;0;0;0;0;0;0;0,00104784287678645;0;0;0;0;0;0,000731027135193965;0;0;0;0;0;0,00113004359792164
"porzucić";0;0;0;0;0;0;0;0;0;0;0;0;0,00156219497383916;0,000731027135193965;0;0;0;0,000916906396705597;0;0
"posadzka";0;0;0;0,00081471161224118;0,000868659968158385;0,00110620681033224;0;0;0;0;0;0;0;0,000620173102266924;0;0;0;0;0;0
"posępny";0;0;0;0;0;0;0;0,00104784287678645;0;0;0,00207818192419606;0,000752740812476954;0;0;0;0;0;0;0;0
"posiłek";0;0;0;0;0;0;0;0,000888946437552589;0;0,00247936796037092;0;0;0;0,000620173102266924;0,000499876877263157;0;0;0;0;0
"poskładać";0;0;0;0;0;0;0,00155952455508046;0;0;0;0;0;0;0,000731027135193965;0;0;0;0,000916906396705597;0;0
"posłać";0;0,000897190144856013;0;0;0;0;0;0,000888946437552589;0;0;0;0;0;0;0;0,00176103761462826;0;0,000777865358421227;0;0
"posłuchać";0;0;0;0;0,000748222970445193;0;0;0,000765696784073507;0;0;0;0;0,00114155251141553;0;0;0,000758437618505878;0;0;0,000667779632721202;0
"posługiwać";0;0;0;0;0,000748222970445193;0;0;0;0,000667222685571309;0;0;0;0;0,00213675213675214;0,00150699677072121;0;0,000975609756097561;0;0;0
"posłuszeństwo";0;0,000585229201247975;0;0;0,00113323843833128;0;0;0,000579851903839877;0;0;0;0;0,000864482404583195;0;0;0,000574354635126947;0,000738816181868175;0;0;0,000625339873174962
"posłuszny";0;0;0;0;0,000868659968158385;0;0;0,000888946437552589;0;0;0;0;0;0;0;0;0,000566323925582283;0,000777865358421227;0;0
"posłużyć";0;0;0;0,000701754385964912;0,000748222970445193;0;0;0;0;0;0;0;0;0,000534188034188034;0,000215285252960172;0;0,00048780487804878;0;0;0
"pośpiech";0;0;0,00096135075313179;0;0;0;0;0;0;0;0,00207818192419606;0,000752740812476954;0;0;0;0;0;0;0;0
"pośpieszyć";0;0;0;0,0019206776099412;0;0;0;0,00104784287678645;0;0;0;0,00150548162495391;0;0;0;0;0;0;0;0
"pośród";0;0;0;0;0;0;0;0;0;0;0;0,0011001100110011;0,00114155251141553;0,000534188034188034;0;0;0;0,000670016750418761;0,0013355592654424;0
"pośrodku";0,00113636363636364;0;0;0;0;0,000952834683182468;0;0,000765696784073507;0,000333611342785655;0;0;0;0;0;0;0,000758437618505878;0;0;0;0
"postać";0,000980109632102347;0;0;0,000605260685087765;0,000322669837729168;0;0;0,000660410778139407;0,00014386930379484;0;0;0,000711630755981902;0,000492292509275151;0,00161257353999745;0,000278524158100129;0;0;0,00086683062939705;0;0,000356109197460803
"postanowić";0;0,000510791381332057;0;0;0;0;0,000753235381702201;0;0,000220505103400728;0,00141156230100092;0,000501870954778801;0;0;0;0,000853774872908953;0;0;0;0,000441378328843861;0,000545800204330042
"postąpić";0;0;0;0;0;0;0;0;0;0;0;0,000638594085502575;0;0;0;0;0,000566323925582283;0;0,00155053629040892;0,000958682120102131
"postarać";0,00131927732664055;0;0;0,00081471161224118;0;0,00110620681033224;0;0;0;0;0;0;0;0;0;0,00088051880731413;0;0;0;0
"postawa";0;0;0;0;0;0;0,00113960113960114;0,00153139356814701;0;0,00106780565936999;0;0,0022002200220022;0,00114155251141553;0;0;0;0;0;0;0
"postawić";0,000980109632102347;0;0,000302949236477016;0;0;0;0,000491450983618271;0;0,00043160791138452;0,000460489309263249;0,000327447409358415;0;0,00147687752782545;0,000230367648571064;9,28413860333762e-05;0;0,000210364994207333;0;0;0,000356109197460803
"postępować";0;0;0,000702493853178785;0,000701754385964912;0;0;0,00113960113960114;0,000765696784073507;0;0;0;0;0;0;0;0;0,00048780487804878;0;0;0
"postępowanie";0;0;0,000531989172051197;0;0;0;0;0;0;0;0,000575008797581533;0;0;0,000404533432913931;0,000163032634319673;0,000574354635126947;0,00110822427280226;0;0;0,000625339873174962
"postępy";0;0;0;0;0;0;0;0,00104784287678645;0;0;0;0;0;0;0,00058922833028336;0;0,000667552583942977;0;0;0
"postrzegać";0;0;0;0;0,00102393026343667;0;0;0;0,000913082767027925;0;0;0;0;0;0,00088384249542504;0;0;0;0;0
"posunąć";0;0,000772797527047913;0;0;0;0;0;0,000765696784073507;0;0;0;0,00055005500550055;0;0,000534188034188034;0;0;0,00048780487804878;0;0;0
"posunięcie";0;0;0;0,00081471161224118;0,00260597990447515;0,00110620681033224;0;0;0;0;0;0;0;0;0,000249938438631578;0;0;0;0;0
"posuwać";0,00113636363636364;0,00386398763523957;0;0;0;0;0;0;0;0;0;0,0011001100110011;0;0,000534188034188034;0,000215285252960172;0;0;0;0;0
"poświęcić";0;0;0;0;0;0;0;0,000888946437552589;0;0;0;0;0,00132530142402247;0,00124034620453385;0,000499876877263157;0;0;0;0;0
"posyłać";0,00155509408759444;0;0;0,000960338804970599;0;0;0,00155952455508046;0;0;0;0;0;0;0;0;0;0;0;0;0
"posypać";0,00155509408759444;0;0;0;0;0,00260787574479867;0;0;0;0;0;0;0;0;0,00029461416514168;0;0;0;0;0
"poszarpany";0;0;0;0;0;0,00130393787239934;0;0;0;0;0;0;0;0;0,00029461416514168;0,00103790883358597;0;0;0;0
"poszczególny";0;0;0;0,00243784644795257;0,000649818778214069;0;0,00098972398527989;0;0,000579471424242271;0;0;0;0;0,00139179935429984;0,00130880077063116;0;0;0;0;0
"poszedł";0,00860552939107817;0;0;0;0;0;0;0,00115970380767975;0;0;0,00287504398790767;0;0,00172896480916639;0;0;0,000574354635126947;0,000369408090934087;0;0;0,000625339873174962
"poszła";0,00430276469553909;0,000585229201247975;0;0;0;0;0;0;0;0;0;0,000416549277455929;0;0;0,000163032634319673;0,000574354635126947;0;0,000507394697765413;0,000505700558540821;0
"poszli";0;0;0;0;0;0;0;0;0;0;0,00103909096209803;0;0;0;0;0;0,000667552583942977;0;0;0,00113004359792164
"poszło";0;0;0;0;0;0;0;0;0;0;0;0,000752740812476954;0;0;0,00029461416514168;0;0;0;0,000913844939621438;0
"poszukać";0;0;0;0;0;0;0;0;0;0;0;0;0,00312438994767832;0,000731027135193965;0;0;0;0,000916906396705597;0;0
"poszukiwać";0;0;0;0;0;0;0;0;0;0;0,00103909096209803;0;0;0,000731027135193965;0,00029461416514168;0;0;0;0;0
"poszukiwanie";0;0;0;0,00081471161224118;0,000868659968158385;0,00221241362066447;0;0;0;0;0;0;0;0,00372103861360154;0;0;0;0;0;0
"pot";0;0;0,00192270150626358;0;0;0;0;0,00104784287678645;0;0;0;0;0;0;0;0;0;0;0,000913844939621438;0
"potęga";0;0,000510791381332057;0;0,000463834419258724;0,00197819393174315;0,001259578937482;0;0;0;0,00070578115050046;0,000501870954778801;0;0;0,000706158170345813;0;0;0;0;0;0,00109160040866008
"potencjalny";0;0;0;0,00081471161224118;0;0,00110620681033224;0;0;0,000387310774793555;0;0;0;0;0;0,000999753754526313;0;0;0;0;0
"potężny";0,00258165881732345;0,00175568760374392;0,000531989172051197;0;0;0;0,000863004656883053;0;0,000505278789934865;0;0;0,000833098554911858;0;0;0;0;0;0,00152218409329624;0;0
"potok";0;0;0;0;0,00102393026343667;0;0;0,00104784287678645;0;0;0,00311727288629408;0;0;0;0;0;0;0;0;0
"potomny";0;0;0;0;0;0;0;0,00104784287678645;0;0;0;0;0;0,000731027135193965;0,00058922833028336;0;0;0;0;0
"potrafić";0,000235816760953888;0,000320739953074841;0,00116624516832833;0;0,00015527029527828;0,0001977310620671;0,000709465810733066;0;0,000623075478483669;0,000886358781161439;0;0;0;0,000332562098781125;0,000536108718121219;0,000314780052543681;0,000101228658360694;0,00152945142112807;0,000554307177667905;0,000342722955639012
"potrawa";0;0;0;0;0;0;0;0;0,000456541383513963;0;0;0;0,00156219497383916;0;0;0;0,000667552583942977;0;0;0
"potrząsnąć";0;0,000897190144856013;0;0,00162942322448236;0;0,00110620681033224;0;0;0;0;0;0;0;0;0;0;0;0;0,000775268145204461;0
"potrzeba";0;0;0;0,000218066097103954;0,000232505939673128;0;0;0,000475871651413683;0,000311003357838;0;0,000471897021067783;0,000512779188734546;0,000354730808645131;0,000165995827122401;0,000401391847198883;0,000707040246582787;0,00181899037096469;0;0,00020750863998206;0,000256601311621086
"potrzebny";0;0,00024014234031927;0,000218295882243158;0;0,000930023758692511;0,000592175680558619;0;0,000951743302827366;0,000311003357838;0,000663628805922339;0;0,000170926396244849;0,000354730808645131;0,000165995827122401;0,000200695923599441;0;0,000303165061827449;0,000208203811305283;0;0
"potrzebować";0;0,00016036997653742;0,000437341938123123;0,000145627192729419;0,00124216236222624;0,0001977310620671;0,00118244301788844;0;0,000276922434881631;0;0,000630277143931426;0;0;0,000332562098781125;0,000134027179530305;0,000629560105087362;0,000404914633442774;0,000417123114853109;0,000970037560918833;0,000171361477819506
"potwarz";0;0;0;0;0;0;0;0,0020956857535729;0;0;0;0;0,00156219497383916;0;0;0;0,00133510516788595;0;0;0
"potwierdzać";0;0;0,00096135075313179;0;0;0,00130393787239934;0;0;0;0;0;0;0;0;0;0;0;0,00275071919011679;0;0
"potwierdzenie";0;0;0;0,00106285836689808;0;0,000721568924644954;0;0;0,000252639394967433;0;0,000575008797581533;0;0;0;0,000163032634319673;0;0,000369408090934087;0,000507394697765413;0;0
"potwierdzić";0;0;0,000776570699859016;0,000258584419005686;0,000827121878974418;0;0,00041992341547932;0;0;0,000786936032211646;0;0,000202685806976404;0;0,000393678202011862;0,000158657824363015;0,000558942430160187;0;0,000493779292573672;0,000492130613800472;0,000304279766377459
"potyczka";0;0;0,00096135075313179;0,000960338804970599;0;0;0;0,00104784287678645;0;0;0;0;0;0;0;0;0;0;0;0
"powaga";0;0;0;0,000609461611988143;0;0;0;0,00132998896949939;0;0;0;0,00143313992918004;0;0;0;0;0,00169460057967435;0;0,00115991024652167;0,000717161682149548
"poważny";0,000751095508458729;0;0;0;0;0;0,0015064707634044;0,00101219609103167;0,000661515310202183;0,00070578115050046;0,0010037419095576;0;0;0;0;0,00300779998836715;0;0,000885713966423693;0;0
"powiadać";0;0;0;0;0;0;0;0,00266683931265777;0;0;0;0,00191578225650772;0,00132530142402247;0;0;0;0;0;0;0,000958682120102131
"powiązać";0;0;0;0;0;0;0;0;0,00193655387396777;0;0;0;0;0,000620173102266924;0,000499876877263157;0,00176103761462826;0;0;0;0
"powiązanie";0;0;0;0;0;0;0;0;0,000456541383513963;0;0;0;0;0;0;0;0,00267021033577191;0;0,000913844939621438;0
"powieka";0;0,000585229201247975;0;0,000531429183449038;0;0;0;0,000579851903839877;0;0;0,000575008797581533;0,000833098554911858;0,000864482404583195;0;0;0;0;0;0,000505700558540821;0
