"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"wariat";0;0;1;1;1;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0
"warknąć";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"warkocz";2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"warkoczyk";0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
"warstwa";0;1;0;0;0;0;0;0;3;0;0;2;0;0;5;3;0;0;0;0
"warszawa";0;0;0;0;0;0;1;0;1;1;4;0;0;0;0;0;0;0;0;1
"warszawski";0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0
"warsztat";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;2;0;0
"warte";0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
"warto";0;0;1;1;0;0;0;0;1;1;0;0;0;0;5;0;0;0;4;0
"wartość";0;0;0;1;0;0;0;0;4;0;1;0;0;12;4;0;3;0;0;5
"warunek";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"warunki";0;1;0;0;0;0;0;0;4;1;0;0;0;0;8;0;1;0;0;0
"warzyć";2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"warzywo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0
"was";9;2;0;2;0;0;0;6;5;0;1;0;5;1;0;0;0;4;1;0
"wąs";0;0;0;0;0;0;0;0;0;0;3;10;0;0;0;0;0;0;0;0
"wąski";0;0;0;0;0;0;1;0;0;1;1;2;0;1;1;2;0;1;1;0
"wasz";1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
"wasza";0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"waszej";0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"waszych";0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0
"waszym";0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"wątpić";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"wątpliwość";0;0;0;1;0;0;0;0;1;1;0;0;0;2;2;0;0;0;0;2
"wątpliwy";0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;3
"wąwóz";0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"wąż";0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"waza";0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0
"ważniejszy";0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;1;1
"ważny";0;2;0;1;2;3;0;0;4;1;1;0;0;1;9;1;5;0;0;3
"wazon";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"ważyć";0;0;0;0;0;0;0;5;0;0;2;0;2;0;3;0;0;1;0;0
"wbić";0;0;1;0;0;1;2;1;0;0;0;0;0;0;0;1;0;1;1;0
"wbiegł";0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;1;0;0
"wbijać";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
"wbrew";0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;7;0;0;0
"wbudować";0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0
"wcale";0;1;1;0;0;0;2;1;8;2;1;9;1;3;4;3;0;4;3;1
"wchłonąć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"wchodzić";1;1;1;2;0;0;0;0;6;0;5;0;1;4;5;1;0;2;1;2
"wciągać";1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0
"wciągając";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"wciągnąć";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"wciskać";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"wciskając";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wcisnąć";0;0;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;7;0;0
"wcześniej";0;0;3;6;2;4;1;0;10;2;1;0;0;4;18;3;0;0;0;1
"wcześniejszy";0;0;3;2;0;3;0;0;1;0;0;0;0;1;4;0;0;1;2;0
"wczesny";0;0;0;0;0;0;0;2;2;0;1;1;0;0;13;0;5;0;0;0
"wczoraj";0;1;0;2;0;0;0;1;0;0;3;0;1;0;6;0;1;1;0;0
"wdowa";0;1;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0
"wdusić";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"wdzięczność";0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0
"wdzięczny";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;0;0;0
"wdzięk";0;2;0;0;0;0;0;1;0;0;0;2;0;0;0;0;2;0;0;2
"wedle";1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0
"według";0;0;1;1;0;0;0;0;4;6;0;0;0;0;22;4;15;2;1;3
"wędrować";2;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0
"wędrowiec";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"wędrówka";0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0
"wedrzeć";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"węgiel";0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;0
"wejrzeć";0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
"wejść";2;0;2;2;3;2;1;1;3;0;4;2;1;0;3;4;0;3;3;0
"wejście";0;1;2;1;1;0;0;1;0;1;3;0;0;1;2;1;0;1;1;0
"wektor";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"wełna";0;0;1;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0
"wełniany";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"weń";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"wenus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0
"wepchnąć";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"wersalik";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wersja";0;0;2;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0
"wesół";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
"wesoły";1;1;0;1;0;0;0;2;2;0;0;7;3;0;0;0;0;0;0;0
"wesprzeć";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"westchnąć";1;1;0;1;0;0;0;0;0;0;2;0;0;0;0;2;0;3;1;0
"wewnątrz";0;0;0;0;1;1;0;0;2;2;0;0;0;1;2;0;3;1;0;0
"wewnętrzny";0;0;3;1;0;3;0;0;0;1;1;0;0;1;33;9;4;1;3;5
"węzeł";0;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0
"weźmiem";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"wezwać";0;1;0;0;0;0;0;2;0;0;0;0;2;0;0;1;0;2;0;0
"wezwanie";0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"when";0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"whisky";0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"why";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wiadomo";1;0;2;1;1;1;0;0;1;0;1;0;0;2;2;1;0;0;0;0
"wiadomość";0;2;0;1;0;0;3;0;0;2;1;0;2;0;3;1;0;1;6;2
"wiara";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"wiarę";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;1
"wiary";0;0;0;0;0;0;0;2;0;4;0;0;0;0;1;0;1;0;0;0
"wiarygodny";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
"wiatr";1;0;0;1;0;0;0;3;0;0;0;1;2;0;0;0;1;1;0;1
"wiatrem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"wiatru";0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
"wiązać";0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;2;0;0;1
"wiążący";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
"wiązanie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"wiązka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0
"wibracja";0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;2;0
"wibrować";0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"wić";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
"wicher";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wideo";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"widmo";0;0;4;4;1;10;1;0;2;0;0;0;0;0;1;0;0;0;0;0
"widmowy";0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"widnieć";0;0;0;2;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0
"widnokrąg";0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;1
"widoczny";0;0;2;1;0;1;1;0;2;0;0;13;0;4;2;0;0;0;2;9
"widok";0;1;1;1;1;1;0;0;5;0;1;0;2;2;3;1;1;3;1;1
"widząc";0;0;0;1;0;1;0;2;0;0;1;0;0;0;0;0;0;1;0;1
"widzenia";0;0;1;0;0;0;3;0;1;9;0;0;0;1;0;0;1;0;1;2
"widzenie";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
"widzialny";0;0;0;0;0;0;1;0;6;0;0;2;0;0;0;0;0;0;0;0
"wieczność";0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0
"wiecznotrwały";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wieczny";0;5;0;0;1;2;0;3;1;0;0;9;1;0;3;1;1;0;1;0
"wieczór";3;0;0;0;0;0;1;1;0;0;1;4;1;0;3;0;0;0;0;0
"wieczora";2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"wieczorem";1;0;0;0;0;0;0;0;0;0;3;0;0;0;9;0;0;0;0;0
"wieczorny";0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0
"wiedza";0;2;2;2;2;0;1;0;6;3;0;0;1;8;4;0;3;0;3;2
"wiedząc";0;1;0;1;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0
"wiejski";0;0;0;0;0;0;0;0;0;0;0;11;0;2;1;0;0;0;0;2
"wiek";3;0;2;2;4;4;0;2;3;0;1;0;0;3;2;1;3;0;0;4
"wieko";1;1;1;0;0;0;0;0;2;1;2;1;2;7;9;0;0;1;2;4
"większość";0;0;2;0;4;3;0;0;2;3;0;0;0;3;21;1;4;2;3;2
"wielce";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wielkie";0;0;2;0;2;1;0;4;3;0;4;3;1;7;5;1;0;2;0;0
"wielkość";0;1;1;2;0;3;1;0;5;0;0;4;0;3;3;1;2;3;1;1
"wielokomórkowy";0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
"wielokrotny";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
"wielu";0;1;1;0;0;1;0;1;4;2;1;2;1;5;18;2;6;1;0;1
"wieniec";0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"wierny";0;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1
"wierzch";0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0
"wierzchni";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"wierzchołek";0;1;0;0;0;0;0;1;2;0;0;0;0;5;0;0;0;0;0;0
"wierze";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"wierzyć";0;0;2;2;1;1;0;1;0;5;5;5;5;0;2;0;4;0;1;1
"wieś";14;0;0;0;0;0;0;0;1;2;2;1;1;0;0;0;1;0;0;1
"wieść";1;0;0;0;0;0;0;2;0;0;1;2;7;0;3;0;2;0;1;0
"wieścić";0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0
"wieszcz";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"wieszczba";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"wieża";1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0
"wieźć";2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0
"więzić";0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0
"więzienia";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"więzieniu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"więzienny";0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"więzy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"wilgotny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"wilk";3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wina";0;2;0;1;0;1;2;1;0;0;0;0;1;0;0;1;3;0;0;1
"winda";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;10;1;0
"winna";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0
"winni";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
"winny";0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2;0
"wino";0;2;0;0;0;0;0;1;0;0;2;1;5;0;1;0;0;0;0;0
"wionąć";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"wiosenny";0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wiosna";0;0;0;0;0;0;0;2;1;0;1;0;0;0;5;0;1;0;0;0
"wir";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"wirus";0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"wirusowy";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"wise";0;0;14;1;13;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wisieć";3;0;1;1;1;0;0;4;0;1;5;2;2;0;2;0;1;0;1;0
"witać";0;1;2;1;2;0;0;1;0;0;1;1;1;0;2;0;0;0;0;0
"with";0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wiwat";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"wizerunek";0;5;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"wizja";0;0;0;1;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
"wjechać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"wkładać";0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"wkoło";0;0;0;0;0;0;0;1;0;0;0;0;3;0;2;0;0;0;0;0
"wkraczać";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"wkroczyć";0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
"wkrótce";0;0;0;0;0;0;0;0;0;1;0;2;1;4;9;0;2;0;0;0
"wkurzyć";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"wlać";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"włączać";0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;1;0
"włączając";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
"włącznie";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0
"włącznik";0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"włączyć";0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;4;0
"władać";0;0;0;0;0;0;0;3;0;0;1;0;3;0;0;0;2;0;0;0
"władca";0;2;0;0;2;2;0;2;0;0;0;0;1;0;0;0;3;0;0;1
"władza";0;1;0;1;1;0;0;6;0;0;0;0;3;0;1;1;2;2;3;0
"właściciel";0;3;3;0;0;1;0;0;0;0;4;1;0;4;1;0;0;0;1;0
"właściwość";0;1;0;0;0;0;0;0;13;1;0;0;0;4;1;0;1;0;0;2
"właściwy";0;2;0;1;0;0;2;0;1;1;0;2;0;2;30;4;8;2;5;2
"własność";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"właz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0
"wlecieć";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
"włócznia";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"włóczyć";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"włókno";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0
"włos";0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
"włość";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
"włoski";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"włosy";1;3;1;1;0;0;1;2;0;0;3;8;0;0;2;3;0;3;1;0
"włożyć";0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"wmówić";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"wnet";0;1;0;0;0;0;0;6;0;0;0;7;3;0;0;0;9;0;0;3
"wnętrze";0;0;1;0;1;2;0;1;0;0;3;3;0;0;3;1;0;2;1;0
"wnętrzności";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
"wnikać";0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0
"wniknąć";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"wniosek";0;0;0;0;1;0;0;0;5;4;0;0;1;0;3;0;3;1;0;0
"wnioskowanie";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"wnosić";0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1
"wobec";0;0;0;0;0;0;0;0;2;0;0;2;2;1;3;1;16;0;0;4
"woda";3;16;0;0;0;0;0;4;16;0;1;8;4;5;12;8;3;6;9;0
"wóda";0;2;0;0;0;0;0;2;0;0;0;0;1;0;2;0;0;0;0;0
"wódka";1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wodny";0;0;1;1;1;1;1;0;1;1;0;1;0;0;3;0;1;0;0;0
"wódz";0;3;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;22
"wodza";0;0;0;0;0;0;0;7;0;0;0;0;1;0;0;0;1;0;0;5
"wojenny";0;8;0;1;0;1;0;0;0;0;1;0;0;0;3;0;0;1;1;9
"wojna";0;10;5;5;7;1;3;8;0;0;9;0;2;0;1;2;1;3;0;12
"wojownik";0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"wojsko";1;16;0;0;0;0;0;15;1;0;2;0;0;0;0;0;0;1;1;30
"wojskowe";0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"wojskowy";0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;2;0;1;4;8
"wokół";0;0;0;1;1;2;1;0;10;2;0;0;0;9;11;1;0;5;5;0
"wół";2;3;0;0;0;0;0;2;0;1;0;2;3;0;0;0;0;0;0;0
"wola";0;6;1;0;0;0;0;2;0;1;1;0;0;0;0;2;8;0;0;0
"woła";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"wołać";7;3;0;0;0;0;0;3;0;0;1;8;0;0;1;0;0;0;0;0
"woleć";0;1;0;2;2;0;2;0;0;0;2;1;3;1;0;2;0;1;0;0
"woli";0;0;0;0;1;0;0;1;0;0;2;2;3;0;0;0;7;0;0;0
"wolna";6;0;3;0;0;4;0;0;0;0;0;3;0;0;0;0;1;0;0;0
"wolne";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"wolniej";2;0;0;0;0;0;0;0;1;4;0;0;0;0;5;0;0;0;1;0
"wolniejszy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"wolno";7;3;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0
"wolność";0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"wolny";1;0;2;0;1;0;0;0;0;1;2;2;0;0;0;1;6;0;0;1
"woń";1;0;1;0;0;0;0;0;0;0;1;2;0;0;0;6;0;0;0;0
"worek";2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0
"worki";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wosk";2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"wówczas";0;4;1;2;2;0;0;0;0;6;6;0;0;0;5;0;0;0;0;0
"wóz";6;5;0;0;0;0;0;2;0;0;3;17;0;0;0;0;0;0;0;0
"wózek";0;0;2;0;0;0;12;0;0;0;0;0;0;0;0;4;0;0;0;0
"woźnica";0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
"woźny";0;0;0;0;0;0;0;7;0;0;2;0;0;0;1;0;0;0;0;0
"wpadać";0;0;0;0;0;0;0;1;2;0;1;1;1;0;3;0;2;0;0;0
"wpakować";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"wpaść";1;3;0;0;0;0;0;0;2;0;2;0;1;1;1;1;3;0;1;1
"wpatrując";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
"wpatrywać";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"wpiąć";0;0;5;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wpisać";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"wpłynąć";0;1;1;2;2;0;0;0;2;0;1;0;0;0;1;1;0;0;0;1
"wpływ";0;0;1;2;0;0;0;0;11;0;0;0;0;1;6;1;0;0;1;7
"wpływać";0;1;0;0;2;0;0;0;1;1;1;0;0;0;10;0;0;0;0;1
"wpływowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"wpół";0;0;1;1;0;0;0;0;0;0;3;2;0;0;4;0;0;0;1;0
"wpośród";1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"wprawdzie";0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;3
"wprawić";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
"wprost";0;0;0;0;1;1;0;0;1;0;0;2;1;1;1;1;0;0;0;1
"wprowadzać";0;0;3;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1
"wprowadzić";0;0;2;6;1;3;0;1;1;1;0;1;0;0;1;0;0;1;3;0
"wprzód";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0
"wprzódy";0;0;0;0;0;0;0;3;0;0;0;4;2;0;0;0;0;0;0;0
"wpuścić";0;0;3;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
"wracać";0;2;0;0;0;1;0;7;0;0;2;8;11;0;6;1;4;3;0;2
"wracając";0;0;1;1;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0
"wrak";0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wraz";8;1;0;5;0;0;0;2;5;0;4;2;3;4;8;1;1;3;2;1
"wrażenie";0;0;0;4;1;0;3;0;7;0;0;5;0;0;5;2;5;2;1;2
"wrażliwy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;1
"wręcz";0;0;0;0;1;0;0;0;5;3;0;0;3;3;4;0;0;0;1;0
"wręczyć";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"wreszcie";1;5;4;3;7;5;2;1;0;4;6;0;1;2;10;0;2;1;0;5
"wróbelek";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"wróg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1
"wrogi";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;3
"wrota";0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;1;0
"wróżba";0;1;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0
"wróżbita";0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0
"wróżyć";0;0;1;0;0;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0
"wryć";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"wrzask";0;0;0;0;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0
"wrzasnąć";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0
"wrzawa";0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0
"wrzeć";1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
"września";1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"wrzeszczeć";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"wrzód";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0
"wrzucać";0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
"wrzucić";0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"wsadzać";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
